User Id,Username,Comment Id,Comment Text,Profile URL,Avatar URL,Date
49900729401,leytonjimenez_official,17996024153474823,Vamos con todo 💛💜,https://www.instagram.com/leytonjimenez_official,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/312291931_200592009035120_5048246612924149760_n.jpg?stp=dst-jpg_s150x150&efg=e30&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=wjNCTU3ekMMAX-5EwXy&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDF0yKRFnMNoXdw5KN9ZEt7ygwqVEpMzlKXF-BtXI1JBg&oe=659C4211&_nc_sid=0985b0,"09/10/2023, 18:12:44"
39719168936,danielnoboaok,17898753416865746,@paladines.jenny soy yo 😇💜,https://www.instagram.com/danielnoboaok,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/393196185_1501839233934997_3885950418560487929_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=XDj6d0SErfsAX9PkLeo&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfD9ceLe8YFq67RWhgaQ2TuCzyCjNZ9tG4y82H7ap9MQMw&oe=659B14A6&_nc_sid=0985b0,"09/10/2023, 18:54:09"
5622845604,jenifer_maldonado17,18004179638085713,💜💜💜,https://www.instagram.com/jenifer_maldonado17,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/375329409_6505842752833528_5696402347178557902_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=LN4F-UNe3P8AX-7TBOp&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBtJ0KMk3rvIaM11RKDddwH1Zm7RhK9mvfgbmdol5mqOQ&oe=659C522F&_nc_sid=0985b0,"10/10/2023, 00:26:04"
2082918371,jessic_jacome,17996282651266273,Con fe por un cambio no nos fallé 🙏,https://www.instagram.com/jessic_jacome,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/307561603_840719420261503_4179866328498224420_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=K233wGgayJ8AX98Jk23&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBQHC6a3a9Yb6Z1lSZJDiu0Ep2hLVFPlT_R7YmNsgOV2Q&oe=659B5E86&_nc_sid=0985b0,"10/10/2023, 10:41:41"
5573639168,vilmiss,17996169098229270,Por un nuevo ECUADOR 🇪🇨,https://www.instagram.com/vilmiss,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/240728580_869321497310216_4897091931330180885_n.jpg?stp=dst-jpg_s150x150&efg=e30&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=fIow3oY_oNkAX8CL6DO&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBczWg_6117GPSRxr6zZeQF9LCSnefOmsRHS0qFINdqFg&oe=659AF07F&_nc_sid=0985b0,"10/10/2023, 13:25:38"
39719168936,danielnoboaok,18037353256563646,@dabriry si subí 💜,https://www.instagram.com/danielnoboaok,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/393196185_1501839233934997_3885950418560487929_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=XDj6d0SErfsAX9PkLeo&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfD9ceLe8YFq67RWhgaQ2TuCzyCjNZ9tG4y82H7ap9MQMw&oe=659B14A6&_nc_sid=0985b0,"10/10/2023, 14:52:11"
62295604271,victoriallanos53,18007671061847029,"No lo hará, sin duda tenemos fe en su visión y su estrategia @danielnoboaok  #NoboaPresidente 
#SinCorrupcion 
#SinSobrePrecio 
#AlcanzaLaPlata @ultimahoraecua",https://www.instagram.com/victoriallanos53,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/387266720_137266816116077_8888931839884944940_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=kX2U9UQ_zMQAX8KE85W&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfByZMPBRfkUloi9lMnlCKz_dwNz6T_PSf6tcuPclB-tsA&oe=659B12ED&_nc_sid=0985b0,"10/10/2023, 16:01:28"
52042490998,senza_tailoring,18022024933653714,El futuro presi 👏,https://www.instagram.com/senza_tailoring,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/275933881_713199653172466_5002106532432144230_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=O1p35k3-R_sAX_N7p0O&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBrRyt08Q2BXSD6ECA-JV2tXtf74giXbMRl7hnyrCtAkw&oe=659AD3A7&_nc_sid=0985b0,"10/10/2023, 18:50:01"
61846183308,alexander_zambra_,18009172525944182,@stefanoandrad No habrá fraude! Todo estará bien con @danielnoboaok al mando. #NoboaPresidente #SinCorrupcion #SinSobrePrecio #AlcanzaLaPlata,https://www.instagram.com/alexander_zambra_,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/386400915_645569607762133_7103815158535298672_n.jpg?stp=dst-jpg_s150x150&efg=e30&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=pfBZ5DGN_9AAX8-R-oD&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBpl6x55UqNTRN5bm4o_dneS7jO5-ca4o8LRNJqwRlL4w&oe=659B52A7&_nc_sid=0985b0,"10/10/2023, 19:01:40"
1687800998,eennmaa,17976611549564033,estamos del lado correcto de la historia.,https://www.instagram.com/eennmaa,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/357999667_680364387453180_1406985807116646751_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=j9EpsxD0DnkAX8DIhH6&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfC_eIjP_l_uRcbhuq0gHy3s6ZHZROAL3Dg7GHQc0HAJvA&oe=659C81C6&_nc_sid=0985b0,"10/10/2023, 23:32:36"
60528820613,christian76moncayo,18037639882565239,😸😺😸,https://www.instagram.com/christian76moncayo,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/366964348_3772398169706132_1751828927316998415_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ibH7Ksyuf0sAX-5fUNX&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBABeDccHEScbPvXBzAPXhTv4XmdgPzMe0wFFVCOLMmfQ&oe=659C479C&_nc_sid=0985b0,"11/10/2023, 00:56:16"
60528820613,christian76moncayo,18064917613439669,Daniel Presidente! Noboa Power! Daniel Presidente!,https://www.instagram.com/christian76moncayo,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/366964348_3772398169706132_1751828927316998415_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ibH7Ksyuf0sAX-5fUNX&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBABeDccHEScbPvXBzAPXhTv4XmdgPzMe0wFFVCOLMmfQ&oe=659C479C&_nc_sid=0985b0,"11/10/2023, 00:59:14"
41093738919,maritzaelizabethtorre,17860351011021145,BENDICIONES 🙌 🌕 😘 🙌 🌕 😘 🙌 🌕 QUERIDO PRESIDENTE 🙏 DANIEL NOBOA 🕉🕉🕉💜💜,https://www.instagram.com/maritzaelizabethtorre,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/401722159_1344876926156574_7161182225497953092_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=WJOwqHV05WQAX-db7UM&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfAH3-lScrDvlcjM_WzZJhJsP9OIONeKAsdDgtbZ_ExE-Q&oe=659AF3F3&_nc_sid=0985b0,"11/10/2023, 15:56:49"
18327968494,eli78jlm,18057921988465755,Amén señor Jesús 😇 🙏 NOBOA PRESIDENTE 💜 👍,https://www.instagram.com/eli78jlm,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/275599528_696913964831846_282440017716787049_n.jpg?stp=dst-jpg_s150x150&efg=e30&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=fnz-rSnI7V8AX8kkmjV&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfD0qc4qK21SS-cY0FDyvL2iHVD1oEIKQ7VDSnHHif97Bg&oe=659BF30A&_nc_sid=0985b0,"12/10/2023, 17:02:48"
4193525039,angiecorrea25,18005730074009875,El presidente más lindo que el ecuador va a tener 🙌🙌🙌🙌,https://www.instagram.com/angiecorrea25,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/403661598_1535156233953168_6687519633704243929_n.jpg?stp=dst-jpg_s150x150&efg=e30&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=pbnY_5jrAjgAX_w4zky&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDLWbj5XwYC8a4vSZ-TYMZThr7xjTOSjwoaesU56IBcEQ&oe=659AF9D6&_nc_sid=0985b0,"13/10/2023, 03:29:19"
299478511,nellyvelasco,17977595543601574,Yo le pido como madre que quite ese examen de ingreso y vuelva el pre universitario muchos no le dan cupo mi hija va haciendo ese proceso y no le dan lo  que quiere estudiar,https://www.instagram.com/nellyvelasco,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/272193841_104579812132942_9208314413102701881_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ZKMBHmfdIj4AX9cbAEJ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDh0LxSJgeGU9ZK9bVgEDHcOSTaTXMpU3eFprt6Q3fTsA&oe=659B4D6A&_nc_sid=0985b0,"13/10/2023, 20:17:47"
2154208709,teresa9349,17984592458395740,Bamos con todo 👏👏 NOBOA PRESIDENTE,https://www.instagram.com/teresa9349,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/11950715_1105372206156837_240964852_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=fFD3MlaUEFMAX8UgbOx&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfB6y0LVxAR2Xq4Ax65xzdWmhXJy5QZvhJar-yozHmXVkw&oe=659B5AA0&_nc_sid=0985b0,"15/10/2023, 01:48:06"
